language;allowance_id;theme;group_by;financing_category;financing_id;financing_label;financing_year;financing_type;budget_or_final;donor_type;allowance_label
fr;3524;allowances;alphabetical;Financement des campagnes;21;30.11.2025 Pour une politique climatique sociale financée de manière juste fiscalement (initiative pour l’avenir);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Aktionskomitee für Freiheit, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3527;allowances;alphabetical;Financement des campagnes;21;30.11.2025 Pour une politique climatique sociale financée de manière juste fiscalement (initiative pour l’avenir);;campaign_financing;Montants budgétés;personne physique;Donateur/trice: Baumann Maja, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3528;allowances;alphabetical;Financement des campagnes;21;30.11.2025 Pour une politique climatique sociale financée de manière juste fiscalement (initiative pour l’avenir);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: HESTA Services AG, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3529;allowances;alphabetical;Financement des campagnes;21;30.11.2025 Pour une politique climatique sociale financée de manière juste fiscalement (initiative pour l’avenir);;campaign_financing;Montants budgétés;personne physique;Donateur/trice: Meier Werner, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;353;allowances;alphabetical;Financement des campagnes;1;22.10.2023 Élections au Conseil national 2023;2023;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Comité de coordination des associations économiques, Acteur/trice: Le Centre du canton de Genève, Genève
fr;3530;allowances;alphabetical;Financement des campagnes;21;30.11.2025 Pour une politique climatique sociale financée de manière juste fiscalement (initiative pour l’avenir);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: ARTEMIS HOLDING AG, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3531;allowances;alphabetical;Financement des campagnes;21;30.11.2025 Pour une politique climatique sociale financée de manière juste fiscalement (initiative pour l’avenir);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Aktionskomitee für Freiheit, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3532;allowances;alphabetical;Financement des campagnes;21;30.11.2025 Pour une politique climatique sociale financée de manière juste fiscalement (initiative pour l’avenir);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: ARTEMIS HOLDING AG, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3533;allowances;alphabetical;Financement des campagnes;20;30.11.2025 Pour une suisse qui s’engage (initiative service citoyen);2025;campaign_financing;Montants budgétés;personne physique;Donateur/trice: Brügger Leopold, Acteur/trice: Association suisse pour la promotion de l'engagement de milice, Genève
fr;3534;allowances;alphabetical;Financement des campagnes;20;30.11.2025 Pour une suisse qui s’engage (initiative service citoyen);2025;campaign_financing;Montants budgétés;personne physique;Donateur/trice: Gueissaz Pascal, Acteur/trice: Association suisse pour la promotion de l'engagement de milice, Genève
fr;3535;allowances;alphabetical;Financement des campagnes;20;30.11.2025 Pour une suisse qui s’engage (initiative service citoyen);2025;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Bonny Stiftung für Freiheit, Acteur/trice: Association suisse pour la promotion de l'engagement de milice, Genève
fr;3537;allowances;alphabetical;Financement des campagnes;20;30.11.2025 Pour une suisse qui s’engage (initiative service citoyen);2025;campaign_financing;Montants budgétés;personne physique;Donateur/trice: Angéloz Claude Pascal, Acteur/trice: Association suisse pour la promotion de l'engagement de milice, Genève
fr;3539;allowances;alphabetical;Financement des campagnes;21;30.11.2025 Pour une politique climatique sociale financée de manière juste fiscalement (initiative pour l’avenir);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Association de Banques Privées Suisses, Acteur/trice: Chambre de commerce, d'industrie et des services de Genève, Genève
fr;354;allowances;alphabetical;Financement des campagnes;1;22.10.2023 Élections au Conseil national 2023;2023;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Hauseigentümerverband Region Winterthur, Acteur/trice: Farner Martin, Oberstammheim
fr;3540;allowances;alphabetical;Financement des campagnes;21;30.11.2025 Pour une politique climatique sociale financée de manière juste fiscalement (initiative pour l’avenir);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Parti Libéral-Radical Genève, Acteur/trice: Chambre de commerce, d'industrie et des services de Genève, Genève
fr;3541;allowances;alphabetical;Financement des campagnes;21;30.11.2025 Pour une politique climatique sociale financée de manière juste fiscalement (initiative pour l’avenir);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Fédération des entreprises romandes Genève (FER Genève), Acteur/trice: Chambre de commerce, d'industrie et des services de Genève, Genève
fr;3543;allowances;alphabetical;Financement des campagnes;20;30.11.2025 Pour une suisse qui s’engage (initiative service citoyen);2025;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Verband Militärischer Gesellschaften VMG, Acteur/trice: Allianz Sicherheit Schweiz, Zürich
fr;3544;allowances;alphabetical;Financement des campagnes;20;30.11.2025 Pour une suisse qui s’engage (initiative service citoyen);2025;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: economiesuisse, Acteur/trice: Allianz Sicherheit Schweiz, Zürich
fr;3545;allowances;alphabetical;Financement des campagnes;20;30.11.2025 Pour une suisse qui s’engage (initiative service citoyen);2025;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Swissmem, Acteur/trice: Allianz Sicherheit Schweiz, Zürich
fr;3546;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: Verein Aktionskomitee für Freiheit und Verantwortung, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3547;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: SCHWEIZERISCHE BANKIERVEREINIGUNG, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3548;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: Roche Holding AG, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3549;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: Aneba Holding AG, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;355;allowances;alphabetical;Financement des campagnes;1;22.10.2023 Élections au Conseil national 2023;2023;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Hauseigentümerverband Region Winterthur, Acteur/trice: Farner Martin, Oberstammheim
fr;3550;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: Swiss Life AG, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3551;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: Bank Julius Bär and Co Ltd, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3552;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: Interpharma, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3553;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: Schweizerischer Versicherungsverband SVV, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3554;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: UBS AG, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3555;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: Sulzer Management AG, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3556;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: SWISS INTERNATIONAL AIR LINES AG, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3557;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne physique;Donateur/trice: Sprüngli Luzius, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3558;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne physique;Donateur/trice: Michel Simon, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3559;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne physique;Donateur/trice: Brechbühl Beat, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;356;allowances;alphabetical;Financement des campagnes;1;22.10.2023 Élections au Conseil national 2023;2023;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Union Bancaire Privée, Acteur/trice: Parti libéral-radical genevois, Genève
fr;3560;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne physique;Donateur/trice: Heberlein Trix u Robert, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3561;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: Bucher Industries, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3562;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne physique;Donateur/trice: Wellauer Thomas, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3563;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: Schindler Aufzüge AG, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3564;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: Raiffeisen Schweiz Genossenschaft, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3565;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: economiesuisse, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3566;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: AXA Versicherungen AG, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3567;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: Aneba Holding AG, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3568;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: Novartis International AG, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3569;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: Holcim (Schweiz) AG, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;357;allowances;alphabetical;Financement des campagnes;1;22.10.2023 Élections au Conseil national 2023;2023;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Comité de coordination des associations économiques, Acteur/trice: Parti libéral-radical genevois, Genève
fr;3570;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: Zürich Versicherungs-Gesellschaft AG, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3571;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: Schweizerische Mobiliar Versicherungsgesellschaft AG, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3572;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: Helvetia Schweiz Versicherung, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3573;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: Baloise Versicherung AG, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3574;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: Nestle SA, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3575;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: SCHWEIZERISCHE BANKIERVEREINIGUNG, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3576;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: economiesuisse, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3577;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: SIX Group Services AG, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3578;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: SIX Group Services AG, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3579;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne physique;Donateur/trice: Thut Rolf, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;358;allowances;alphabetical;Financement des campagnes;1;22.10.2023 Élections au Conseil national 2023;2023;campaign_financing;Montants budgétés;personne physique;Donateur/trice: De Planta Renaud, Acteur/trice: Parti libéral-radical genevois, Genève
fr;3580;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: Verein Aktionskomitee für Freiheit und Verantwortung, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3581;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne physique;Donateur/trice: Vogt Valentin, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3582;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne physique;Donateur/trice: Vogt Valentin, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3583;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: Schaffner Ryhiner Beteiligungen AG, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3584;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne physique;Donateur/trice: Haefner Martin, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3585;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne physique;Donateur/trice: Michel Simon, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3586;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne physique;Donateur/trice: Baumann Maja, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3587;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: Schweizerischer Hauseigentümerverband, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3588;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: economiesuisse, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3589;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: Schweizerischer Hauseigentümerverband, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;359;allowances;alphabetical;Financement des campagnes;1;22.10.2023 Élections au Conseil national 2023;2023;campaign_financing;Montants budgétés;personne physique;Donateur/trice: Burger Philippe, Acteur/trice: Piratenpartei Zürich, Zürich
fr;3590;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: Schweizerischer Hauseigentümerverband, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3591;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: Schweizer Bauernverband, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3592;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: Schweizerischer Arbeitgeberverband SAV, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3593;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: KMU-und Gewerbeverband Kanton Zürich, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3594;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: economiesuisse, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3595;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: economiesuisse, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3596;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: economiesuisse, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3597;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: economiesuisse, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3598;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: economiesuisse, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3599;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: economiesuisse, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;36;allowances;alphabetical;Financement des campagnes;1;22.10.2023 Élections au Conseil national 2023;2023;campaign_financing;Montants budgétés;personne physique;Donateur/trice: Gredig Corina, Acteur/trice: Grünliberale Kanton Zürich, Zürich
fr;3600;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: Avesco AG, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3601;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: Avesco AG, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3602;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: Helvetia Schweiz Versicherung, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3603;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: Maerki Baumann & Co. AG, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3604;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: Maerki Baumann & Co. AG, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3605;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: Maerki Baumann & Co. AG, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3606;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: Maerki Baumann & Co. AG, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3607;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: Maerki Baumann & Co. AG, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3608;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: Schelling AG, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3609;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: Schelling AG, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3610;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: Schelling AG, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3611;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne physique;Donateur/trice: Mosimann Philip, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3612;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne physique;Donateur/trice: Mosimann Philip, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3613;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne physique;Donateur/trice: Mosimann Philip, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3614;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne physique;Donateur/trice: Mosimann Philip, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3616;allowances;alphabetical;Financement des partis politiques;17;2024;;party_financing;;personne morale ou société de personnes;Donateur/trice: Fondation Groupe Mutuel, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;3621;allowances;alphabetical;Financement des campagnes;20;30.11.2025 Pour une suisse qui s’engage (initiative service citoyen);2025;campaign_financing;Montants budgétés;personne physique;Donateur/trice: Brügger Leopold, Acteur/trice: Amicale Populaire et Patriotique pour un Service Citoyen, Villarzel
fr;3622;allowances;alphabetical;Financement des campagnes;20;30.11.2025 Pour une suisse qui s’engage (initiative service citoyen);2025;campaign_financing;Montants budgétés;personne physique;Donateur/trice: Brügger Leopold, Acteur/trice: Amicale Populaire et Patriotique pour un Service Citoyen, Villarzel
fr;3626;allowances;alphabetical;Financement des campagnes;19;28.09.2025 Loi fédérale du 20 décembre 2024 sur l’identité électronique et d’autres moyens de preuves électroniques (Loi sur l’e-ID, LeID);;campaign_financing;Montants finaux;personne morale ou société de personnes;Donateur/trice: economiesuisse, Acteur/trice: Wirtschaftskomitee Schweizer e-ID, Bern
fr;3627;allowances;alphabetical;Financement des campagnes;19;28.09.2025 Loi fédérale du 20 décembre 2024 sur l’identité électronique et d’autres moyens de preuves électroniques (Loi sur l’e-ID, LeID);;campaign_financing;Montants finaux;personne morale ou société de personnes;Donateur/trice: Swisscom, Acteur/trice: Wirtschaftskomitee Schweizer e-ID, Bern
fr;3628;allowances;alphabetical;Financement des campagnes;19;28.09.2025 Loi fédérale du 20 décembre 2024 sur l’identité électronique et d’autres moyens de preuves électroniques (Loi sur l’e-ID, LeID);;campaign_financing;Montants finaux;personne morale ou société de personnes;Donateur/trice: Schweizerischer Versicherungsverband SVV, Acteur/trice: Wirtschaftskomitee Schweizer e-ID, Bern
fr;3629;allowances;alphabetical;Financement des campagnes;21;30.11.2025 Pour une politique climatique sociale financée de manière juste fiscalement (initiative pour l’avenir);;campaign_financing;Montants budgétés;personne morale ou société de personnes;"Donateur/trice: economiesuisse, Acteur/trice: Allianz ""Nein zur extremen Juso-Initiative"", Bern"
fr;363;allowances;alphabetical;Financement des campagnes;1;22.10.2023 Élections au Conseil national 2023;2023;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: EDU Schweiz, Acteur/trice: Eidgenössisch-Demokratische Union des Kantons Bern, Münsingen
fr;3630;allowances;alphabetical;Financement des campagnes;21;30.11.2025 Pour une politique climatique sociale financée de manière juste fiscalement (initiative pour l’avenir);;campaign_financing;Montants budgétés;personne morale ou société de personnes;"Donateur/trice: Handelskammer beider Basel, Acteur/trice: Allianz ""Nein zur extremen Juso-Initiative"", Bern"
fr;3631;allowances;alphabetical;Financement des campagnes;21;30.11.2025 Pour une politique climatique sociale financée de manière juste fiscalement (initiative pour l’avenir);;campaign_financing;Montants budgétés;personne morale ou société de personnes;"Donateur/trice: Verein Mehrwert Schweiz, Acteur/trice: Allianz ""Nein zur extremen Juso-Initiative"", Bern"
fr;3632;allowances;alphabetical;Financement des campagnes;21;30.11.2025 Pour une politique climatique sociale financée de manière juste fiscalement (initiative pour l’avenir);;campaign_financing;Montants budgétés;personne morale ou société de personnes;"Donateur/trice: Zürcher Handelskammer, Acteur/trice: Allianz ""Nein zur extremen Juso-Initiative"", Bern"
fr;3633;allowances;alphabetical;Financement des campagnes;18;28.09.2025 Arrêté fédéral du 20 décembre 2024 relatif à l’impôt immobilier cantonal sur les résidences secondaires;;campaign_financing;Montants finaux;personne morale ou société de personnes;Donateur/trice: HEV Schweiz, Acteur/trice: Hauseigentümerverband Kanton Schwyz, Schwyz
fr;3636;allowances;alphabetical;Financement des campagnes;18;28.09.2025 Arrêté fédéral du 20 décembre 2024 relatif à l’impôt immobilier cantonal sur les résidences secondaires;;campaign_financing;Montants finaux;personne morale ou société de personnes;Donateur/trice: Hauseigentümerverband Schweiz (HEV Schweiz), Acteur/trice: Hauseigentümer-Verband Kanton St. Gallen, St. Gallen
fr;3637;allowances;alphabetical;Financement des campagnes;18;28.09.2025 Arrêté fédéral du 20 décembre 2024 relatif à l’impôt immobilier cantonal sur les résidences secondaires;;campaign_financing;Montants finaux;personne morale ou société de personnes;Donateur/trice: Kantonaler Gewerbeverband St.Gallen, Acteur/trice: Hauseigentümer-Verband Kanton St. Gallen, St. Gallen
fr;364;allowances;alphabetical;Financement des campagnes;1;22.10.2023 Élections au Conseil national 2023;2023;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: EDU Schweiz, Acteur/trice: Eidgenössisch-Demokratische Union (EDU) Kanton Zürich, Winterthur
fr;3642;allowances;alphabetical;Financement des campagnes;18;28.09.2025 Arrêté fédéral du 20 décembre 2024 relatif à l’impôt immobilier cantonal sur les résidences secondaires;;campaign_financing;Montants finaux;personne morale ou société de personnes;Donateur/trice: Hauseigentümerverband Schweiz, Acteur/trice: Hauseigentümerverband Kanton Luzern, Luzern
fr;3643;allowances;alphabetical;Financement des campagnes;18;28.09.2025 Arrêté fédéral du 20 décembre 2024 relatif à l’impôt immobilier cantonal sur les résidences secondaires;;campaign_financing;Montants finaux;personne morale ou société de personnes;Donateur/trice: Hauseigentümerverband (HEV) Schweiz, Acteur/trice: Überparteiliches Komitee JA zur Abschaffung des Eigenmietwerts (HEV Schweiz), Zürich
fr;3644;allowances;alphabetical;Financement des campagnes;18;28.09.2025 Arrêté fédéral du 20 décembre 2024 relatif à l’impôt immobilier cantonal sur les résidences secondaires;;campaign_financing;Montants finaux;personne morale ou société de personnes;Donateur/trice: Hauseigentümerverband (HEV) Schweiz, Acteur/trice: Überparteiliches Komitee JA zur Abschaffung des Eigenmietwerts (HEV Schweiz), Zürich
fr;3645;allowances;alphabetical;Financement des campagnes;18;28.09.2025 Arrêté fédéral du 20 décembre 2024 relatif à l’impôt immobilier cantonal sur les résidences secondaires;;campaign_financing;Montants finaux;personne morale ou société de personnes;Donateur/trice: Hauseigentümerverband (HEV) Schweiz, Acteur/trice: Überparteiliches Komitee JA zur Abschaffung des Eigenmietwerts (HEV Schweiz), Zürich
fr;3648;allowances;alphabetical;Financement des campagnes;18;28.09.2025 Arrêté fédéral du 20 décembre 2024 relatif à l’impôt immobilier cantonal sur les résidences secondaires;;campaign_financing;Montants finaux;personne morale ou société de personnes;Donateur/trice: HEV Schweiz, Acteur/trice: Hauseigentümerverband Aargau, Baden
fr;3649;allowances;alphabetical;Financement des campagnes;18;28.09.2025 Arrêté fédéral du 20 décembre 2024 relatif à l’impôt immobilier cantonal sur les résidences secondaires;;campaign_financing;Montants finaux;personne morale ou société de personnes;Donateur/trice: Hauseigentümerverband Schweiz, Acteur/trice: Hauseigentümerverband Graubünden, Chur
fr;3650;allowances;alphabetical;Financement des campagnes;19;28.09.2025 Loi fédérale du 20 décembre 2024 sur l’identité électronique et d’autres moyens de preuves électroniques (Loi sur l’e-ID, LeID);;campaign_financing;Montants finaux;personne morale ou société de personnes;Donateur/trice: digitalswitzerland, Acteur/trice: Allianz Pro e-ID, Bern
fr;3651;allowances;alphabetical;Financement des campagnes;19;28.09.2025 Loi fédérale du 20 décembre 2024 sur l’identité électronique et d’autres moyens de preuves électroniques (Loi sur l’e-ID, LeID);;campaign_financing;Montants finaux;personne morale ou société de personnes;Donateur/trice: digitalswitzerland, Acteur/trice: Allianz Pro e-ID, Bern
