declaration_id;candidate_count;candidate_party;candidate_canton;language;category;financing_id;with_budget;event_label;event_year;event_date;source_path;file_sha256;data_status;disclosure_run;date;actor_id;actor;actor_type;campaign_id;campaign;campaign_for;form_id;disclosure_report;total_income_chf;monetary_donations_chf;nonmonetary_donations_value_chf;event_income_chf;goods_services_income_chf;monetary_own_funds_chf;membership_fees_chf;mandate_contributions_income_chf
elections-1-F-021;1;Union Démocratique du Centre;Zurich;fr;elections;1;FALSE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=false;3cb856f14befb5a070b4608cd34e2aeb5d53e431b077331e7c2d6e7778ab6663;13.11.24 10:15:43;Élections au Conseil national 2023;22.10.2023;;Rogenmoser Romaine;Personne physique;;Rogenmoser Romaine (Zurich, Union Démocratique du Centre);Personne individuelle;;Déclaration du décompte final des recettes;70480.35;43482.25;420.0;0.0;0.0;26578.1;;
elections-1-F-022;16;Le Centre;Argovie;fr;elections;1;FALSE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=false;3cb856f14befb5a070b4608cd34e2aeb5d53e431b077331e7c2d6e7778ab6663;13.11.24 10:15:43;Élections au Conseil national 2023;22.10.2023;;Die Mitte Aargau;Personne morale ou société de personnes;;Binder-Keller Marianne (Argovie, Le Centre), Meier Andreas (Argovie, Le Centre), Bally Maya (Argovie, Le Centre), Bucher Ralf (Argovie, Le Centre), Kaufmann Alfons Paul (Argovie, Le Centre), Bachmann-Roth Christina (Argovie, Le Centre), Saner Edith (Argovie, Le Centre), Rotzetter Andre (Argovie, Le Centre), Wyler Roman (Argovie, Le Centre), Wick Jacqueline (Argovie, Le Centre), Baur Jürg (Argovie, Le Centre), Brem-Ingold Rita (Argovie, Le Centre), Schneider Markus (Argovie, Le Centre), Weishaupt Robert (Argovie, Le Centre), Landolfo Isabell (Argovie, Le Centre), Mezzi Daniele (Argovie, Le Centre);Groupe de personnes candidates (liste nominative);;Déclaration du décompte final des recettes;172126.87;25330.0;0.0;0.0;0.0;146796.87;;
elections-1-F-023;1;Union Démocratique du Centre;Lucerne;fr;elections;1;FALSE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=false;3cb856f14befb5a070b4608cd34e2aeb5d53e431b077331e7c2d6e7778ab6663;13.11.24 10:15:43;Élections au Conseil national 2023;22.10.2023;;Thalmann-Bieri Vroni;Personne physique;;Thalmann-Bieri Vroni (Lucerne, Union Démocratique du Centre);Personne individuelle;;Déclaration du décompte final des recettes;73069.75;14867.65;1000.0;0.0;0.0;50089.55;;
elections-1-F-024;1;PLR.Les Libéraux-Radicaux;Fribourg;fr;elections;1;FALSE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=false;3cb856f14befb5a070b4608cd34e2aeb5d53e431b077331e7c2d6e7778ab6663;13.11.24 10:15:43;Élections au Conseil national 2023;22.10.2023;;Brodard Claude;Personne physique;;Brodard Claude (Fribourg, PLR.Les Libéraux-Radicaux);Personne individuelle;;Déclaration du décompte final des recettes;83428.0;59438.0;4332.0;8114.0;0.0;11544.0;;
elections-1-F-025;12;Parti socialiste suisse;Soleure;fr;elections;1;FALSE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=false;3cb856f14befb5a070b4608cd34e2aeb5d53e431b077331e7c2d6e7778ab6663;13.11.24 10:15:43;Élections au Conseil national 2023;22.10.2023;;Sozialdemokratische Partei des Kantons Solothurn;Personne morale ou société de personnes;;Bürki-Kopp Simon (Soleure, Parti socialiste suisse), Jäggi Hardy (Soleure, Parti socialiste suisse), Kälin Karin (Soleure, Parti socialiste suisse), Kummer Angela (Soleure, Parti socialiste suisse), Marbet Thomas (Soleure, Parti socialiste suisse), Minikus Daniela (Soleure, Parti socialiste suisse), Petiti Angela (Soleure, Parti socialiste suisse), Roth Franziska (Soleure, Parti socialiste suisse), Rumy Farah (Soleure, Parti socialiste suisse), Steggerda John (Soleure, Parti socialiste suisse), Vögeli Nadine (Soleure, Parti socialiste suisse), Wyss Nicole (Soleure, Parti socialiste suisse);Groupe de personnes candidates (liste nominative);;Déclaration du décompte final des recettes;164590.45;37189.35;5972.2;0.0;11428.9;110000.0;;
elections-1-F-026;24;Parti évangélique suisse;Berne;fr;elections;1;FALSE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=false;3cb856f14befb5a070b4608cd34e2aeb5d53e431b077331e7c2d6e7778ab6663;13.11.24 10:15:43;Élections au Conseil national 2023;22.10.2023;;Evangelische Volkspartei Kanton Bern;Personne morale ou société de personnes;;Jost Marc (Berne, Parti évangélique suisse), Leuenberger Simon (Berne, Parti évangélique suisse), Sotzter-Wyss Barbara (Berne, Parti évangélique suisse), Arni-Séquin Denise (Berne, Parti évangélique suisse), Beutler-Hohenberger Melanie (Berne, Parti évangélique suisse), Bossard-Jenni Tabea (Berne, Parti évangélique suisse), Fink Anna (Berne, Parti évangélique suisse), Geiser Herbert (Berne, Parti évangélique suisse), Gerber Tom (Berne, Parti évangélique suisse), Gloor Yannick (Berne, Parti évangélique suisse), Hofer Christine (Berne, Parti évangélique suisse), Jans-Troxler Bettina (Berne, Parti évangélique suisse), Liechti-Lanz Esther (Berne, Parti évangélique suisse), Lüscher-Njoroge Annah (Berne, Parti évangélique suisse), Müller René (Berne, Parti évangélique suisse), Rentsch Lukas (Berne, Parti évangélique suisse), Rohrer-Schüle Therese (Berne, Parti évangélique suisse), Schnegg Christine (Berne, Parti évangélique suisse), Staub Vanessa (Berne, Parti évangélique suisse), Steiner Hanspeter (Berne, Parti évangélique suisse), Streiff Katja (Berne, Parti évangélique suisse), Stürmer Matthias (Berne, Parti évangélique suisse), Wüthrich Florian (Berne, Parti évangélique suisse), Zaugg Bernhard (Berne, Parti évangélique suisse);Groupe de personnes candidates (liste nominative);;Déclaration du décompte final des recettes;275149.76;237064.51;0.0;0.0;38085.25;0.0;;
elections-1-F-027;8;Les VERT-E-S suisses;Valais;fr;elections;1;FALSE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=false;3cb856f14befb5a070b4608cd34e2aeb5d53e431b077331e7c2d6e7778ab6663;13.11.24 10:15:43;Élections au Conseil national 2023;22.10.2023;;Les Vert-e-s Valais;Personne morale ou société de personnes;;Clivaz Christophe (Valais, Les VERT-E-S suisses), Moulin Daria (Valais, Les VERT-E-S suisses), Revaz Emmanuel (Valais, Les VERT-E-S suisses), Michellod Mathilde (Valais, Les VERT-E-S suisses), Fournier Sabine (Valais, Les VERT-E-S suisses), Morisod Daniel (Valais, Les VERT-E-S suisses), Hofmann Jacquod Mireille (Valais, Les VERT-E-S suisses), Kuster Dominique (Valais, Les VERT-E-S suisses);Groupe de personnes candidates (liste nominative);;Déclaration du décompte final des recettes;108951.55;33006.0;22.26;3925.05;450.0;71548.24;;
elections-1-F-028;21;Les VERT-E-S suisses;Zoug;fr;elections;1;FALSE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=false;3cb856f14befb5a070b4608cd34e2aeb5d53e431b077331e7c2d6e7778ab6663;13.11.24 10:15:43;Élections au Conseil national 2023;22.10.2023;;Alternative - die Grünen Zug;Personne morale ou société de personnes;;Weichelt Manuela (Zoug, Les VERT-E-S suisses), Gubser Trix (Zoug, Les VERT-E-S suisses), Lustenberger Andreas (Zoug, Les VERT-E-S suisses), Zimmermann Tabea (Zoug, Les VERT-E-S suisses), Andreas Iten (Zoug, Les VERT-E-S suisses), Durisch Antonia (Zoug, Les VERT-E-S suisses), Franzini Luzian (Zoug, Les VERT-E-S suisses), Jans Katharina (Zoug, Les VERT-E-S suisses), Carlen Magdalena (Zoug, Les VERT-E-S suisses), Küng Julia (Zoug, Les VERT-E-S suisses), Heim Linus (Zoug, Les VERT-E-S suisses), Raud Malena (Zoug, Les VERT-E-S suisses), Meier Delia (Zoug, Les VERT-E-S suisses), Zwyssig Dominic (Zoug, Les VERT-E-S suisses), Moczko Elena (Zoug, Les VERT-E-S suisses), Haas Esther (Zoug, Les VERT-E-S suisses), Affentranger Martin (Zoug, Les VERT-E-S suisses), Engel Livia (Zoug, Les VERT-E-S suisses), Vuichard Stephanie (Zoug, Les VERT-E-S suisses), Uster Simon (Zoug, Les VERT-E-S suisses), Odermatt Anastas (Zoug, Les VERT-E-S suisses);Groupe de personnes candidates (liste nominative);;Déclaration du décompte final des recettes;123997.92;77997.92;0.0;34175.8;1824.2;10000.0;;
elections-1-F-029;12;Le Centre;Bâle-Ville;fr;elections;1;FALSE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=false;3cb856f14befb5a070b4608cd34e2aeb5d53e431b077331e7c2d6e7778ab6663;13.11.24 10:15:43;Élections au Conseil national 2023;22.10.2023;;Die Mitte Basel-Stadt;Personne morale ou société de personnes;;Herter  Balthasar (Bâle-Ville, Le Centre), Knellwolf  Andrea (Bâle-Ville, Le Centre), Conti Tiziana (Bâle-Ville, Le Centre), Huber  Patrick  (Bâle-Ville, Le Centre), Brenneis-Hobi Manuela  (Bâle-Ville, Le Centre), Natoli Marco (Bâle-Ville, Le Centre), Murray Sara (Bâle-Ville, Le Centre), Winkler  Kilian  (Bâle-Ville, Le Centre), Strahm  Andrea (Bâle-Ville, Le Centre), Isler  Beatrice  (Bâle-Ville, Le Centre), Lötscher-Steiger  Bruno (Bâle-Ville, Le Centre), Wehrle  Stefan  (Bâle-Ville, Le Centre);Groupe de personnes candidates (liste nominative);;Déclaration du décompte final des recettes;137890.0;43830.0;12830.0;0.0;0.0;81230.0;;
elections-1-F-030;1;PLR.Les Libéraux-Radicaux;Vaud;fr;elections;1;FALSE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=false;3cb856f14befb5a070b4608cd34e2aeb5d53e431b077331e7c2d6e7778ab6663;13.11.24 10:15:43;Élections au Conseil national 2023;22.10.2023;;von Overbeck Jan Alfred;Personne physique;;Von Overbeck Jan Alfred (Vaud, PLR.Les Libéraux-Radicaux);Personne individuelle;;Déclaration du décompte final des recettes;205000.0;5000.0;0.0;0.0;0.0;200000.0;;
elections-1-F-031;1;Parti vert'libéral;Zurich;fr;elections;1;FALSE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=false;3cb856f14befb5a070b4608cd34e2aeb5d53e431b077331e7c2d6e7778ab6663;13.11.24 10:15:43;Élections au Conseil national 2023;22.10.2023;;Bellaïche Jäger Judith;Personne physique;;Bellaiche Judith (Zurich, Parti vert'libéral);Personne individuelle;;Déclaration du décompte final des recettes;78214.0;68920.0;0.0;0.0;0.0;9294.0;;
elections-1-F-032;8;PLR.Les Libéraux-Radicaux;Tessin;fr;elections;1;FALSE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=false;3cb856f14befb5a070b4608cd34e2aeb5d53e431b077331e7c2d6e7778ab6663;13.11.24 10:15:43;Élections au Conseil national 2023;22.10.2023;;Partito Liberale Radicale Ticinese;Personne morale ou société de personnes;;Colombo Moreno (Tessin, PLR.Les Libéraux-Radicaux), Dafond Felice (Tessin, PLR.Les Libéraux-Radicaux), Farinelli  Alex (Tessin, PLR.Les Libéraux-Radicaux), Ferrara Natalia (Tessin, PLR.Les Libéraux-Radicaux), Gianella Alessandra (Tessin, PLR.Les Libéraux-Radicaux), Gianini Simone (Tessin, PLR.Les Libéraux-Radicaux), Morel Paolo (Tessin, PLR.Les Libéraux-Radicaux), Viscardi Giovanna (Tessin, PLR.Les Libéraux-Radicaux);Groupe de personnes candidates (liste nominative);;Déclaration du décompte final des recettes;164790.0;81000.0;0.0;0.0;0.0;83790.0;;
elections-1-F-033;1;Parti socialiste suisse;Glaris;fr;elections;1;FALSE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=false;3cb856f14befb5a070b4608cd34e2aeb5d53e431b077331e7c2d6e7778ab6663;13.11.24 10:15:43;Élections au Conseil national 2023;22.10.2023;;Sozialdemokratische Partei des Kantons Glarus;Personne morale ou société de personnes;;Steinmann-Fehr Sabine (Glaris, Parti socialiste suisse);Personne individuelle;;Déclaration du décompte final des recettes;59139.7;52288.5;1001.2;0.0;0.0;5850.0;;
elections-1-F-034;1;Union Démocratique du Centre;Berne;fr;elections;1;FALSE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=false;3cb856f14befb5a070b4608cd34e2aeb5d53e431b077331e7c2d6e7778ab6663;13.11.24 10:15:43;Élections au Conseil national 2023;22.10.2023;;Lanz Raphael;Personne physique;;Lanz Raphael (Berne, Union Démocratique du Centre);Personne individuelle;;Déclaration du décompte final des recettes;93500.0;51000.0;0.0;0.0;0.0;42500.0;;
elections-1-F-035;1;Indépendant;dans toute la Suisse;fr;elections;1;FALSE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=false;3cb856f14befb5a070b4608cd34e2aeb5d53e431b077331e7c2d6e7778ab6663;13.11.24 10:15:43;Élections au Conseil national 2023;22.10.2023;;Greenpeace Suisse;Personne morale ou société de personnes;;Wahlzeitung Nationalratswahlen 2023 (dans toute la Suisse, Indépendant);Groupement politique des personnes candidates (saisie nominative pas possible);;Déclaration du décompte final des recettes;213012.09;91556.08;86250.0;0.0;0.0;35206.01;;
elections-1-F-036;1;PLR.Les Libéraux-Radicaux;Argovie;fr;elections;1;FALSE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=false;3cb856f14befb5a070b4608cd34e2aeb5d53e431b077331e7c2d6e7778ab6663;13.11.24 10:15:43;Élections au Conseil national 2023;22.10.2023;;Schoop Adrian;Personne physique;;Schoop Adrian (Argovie, PLR.Les Libéraux-Radicaux);Personne individuelle;;Déclaration du décompte final des recettes;263742.76;239181.25;0.0;0.0;0.0;24561.51;;
elections-1-F-037;16;Parti socialiste suisse;Argovie;fr;elections;1;FALSE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=false;3cb856f14befb5a070b4608cd34e2aeb5d53e431b077331e7c2d6e7778ab6663;13.11.24 10:15:43;Élections au Conseil national 2023;22.10.2023;;Sozialdemokratische Partei Kanton Aargau;Personne morale ou société de personnes;;Suter Gabriela (Argovie, Parti socialiste suisse), Cermuth Cédric (Argovie, Parti socialiste suisse), Brizzi Simona (Argovie, Parti socialiste suisse), Hunziker Lelia (Argovie, Parti socialiste suisse), Brügger Martin (Argovie, Parti socialiste suisse), Basler Colette (Argovie, Parti socialiste suisse), Jenni Mia (Argovie, Parti socialiste suisse), Burger Alain (Argovie, Parti socialiste suisse), Binggeli Tatjana (Argovie, Parti socialiste suisse), Capanni Luzia (Argovie, Parti socialiste suisse), Dietrich Stefan (Argovie, Parti socialiste suisse), Gökçen Sinem (Argovie, Parti socialiste suisse), Lanz Lucia (Argovie, Parti socialiste suisse), Bär Daniel (Argovie, Parti socialiste suisse), Stocker Kalberer Barbara (Argovie, Parti socialiste suisse), Engeli Lucia (Argovie, Parti socialiste suisse);Groupe de personnes candidates (liste nominative);;Déclaration du décompte final des recettes;343168.0;193826.0;6842.0;0.0;0.0;142500.0;;
elections-1-F-038;8;Parti socialiste suisse;Bâle-Ville;fr;elections;1;FALSE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=false;3cb856f14befb5a070b4608cd34e2aeb5d53e431b077331e7c2d6e7778ab6663;13.11.24 10:15:43;Élections au Conseil national 2023;22.10.2023;;Sozialdemokratische Partei Basel-Stadt;Personne morale ou société de personnes;;Wyss Sarah (Bâle-Ville, Parti socialiste suisse), Atici Mustafa (Bâle-Ville, Parti socialiste suisse), Mathys Lisa (Bâle-Ville, Parti socialiste suisse), von Wartburg Christian (Bâle-Ville, Parti socialiste suisse), König Dominique (Bâle-Ville, Parti socialiste suisse), Verrey Etiennette J. (Bâle-Ville, Parti socialiste suisse), Baerlocher Thomas (Bâle-Ville, Parti socialiste suisse), Burckhardt Leonhard (Bâle-Ville, Parti socialiste suisse);Groupe de personnes candidates (liste nominative);;Déclaration du décompte final des recettes;435612.41;35191.5;48242.91;0.0;0.0;352178.0;;
elections-1-F-039;1;Le Centre;Lucerne;fr;elections;1;FALSE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=false;3cb856f14befb5a070b4608cd34e2aeb5d53e431b077331e7c2d6e7778ab6663;13.11.24 10:15:43;Élections au Conseil national 2023;22.10.2023;;Nussbaum Adrian;Personne physique;;Nussbaum Adrian (Lucerne, Le Centre);Personne individuelle;;Déclaration du décompte final des recettes;88874.0;77374.0;11500.0;0.0;0.0;0.0;;
elections-1-F-040;9;Union Démocratique du Centre;Lucerne;fr;elections;1;FALSE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=false;3cb856f14befb5a070b4608cd34e2aeb5d53e431b077331e7c2d6e7778ab6663;13.11.24 10:15:43;Élections au Conseil national 2023;22.10.2023;;Schweizerische Volkspartei des Kantons Luzern;Personne morale ou société de personnes;;Frank Reto (Lucerne, Union Démocratique du Centre), Grüter Franz (Lucerne, Union Démocratique du Centre), Haller Dieter (Lucerne, Union Démocratique du Centre), Marti René (Lucerne, Union Démocratique du Centre), Meyer-Huwyler Sandra (Lucerne, Union Démocratique du Centre), Steiner Bernhard (Lucerne, Union Démocratique du Centre), Thalmann Vroni (Lucerne, Union Démocratique du Centre), Wandeler Andy (Lucerne, Union Démocratique du Centre), Ursprung Jasmin (Lucerne, Union Démocratique du Centre);Groupe de personnes candidates (liste nominative);;Déclaration du décompte final des recettes;125534.0;64200.0;0.0;0.0;0.0;61334.0;;
elections-1-F-041;4;Les VERT-E-S suisses;Neuchâtel;fr;elections;1;FALSE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=false;3cb856f14befb5a070b4608cd34e2aeb5d53e431b077331e7c2d6e7778ab6663;13.11.24 10:15:43;Élections au Conseil national 2023;22.10.2023;;Les Vert-e-s neuchâtelois-es;Personne morale ou société de personnes;;Fivaz Fabien (Neuchâtel, Les VERT-E-S suisses), Chollet Clarence (Neuchâtel, Les VERT-E-S suisses), Dubosson Valérie (Neuchâtel, Les VERT-E-S suisses), Schwab Fabian (Neuchâtel, Les VERT-E-S suisses);Groupe de personnes candidates (liste nominative);;Déclaration du décompte final des recettes;83847.5;42088.0;16.7;200.0;489.85;41052.95;;
elections-1-F-042;9;Parti vert'libéral;Lucerne;fr;elections;1;FALSE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=false;3cb856f14befb5a070b4608cd34e2aeb5d53e431b077331e7c2d6e7778ab6663;13.11.24 10:15:43;Élections au Conseil national 2023;22.10.2023;;Grünliberale Kanton Luzern;Personne morale ou société de personnes;;Fischer Roland (Lucerne, Parti vert'libéral), Huser Claudia (Lucerne, Parti vert'libéral), Schaller Riccarda (Lucerne, Parti vert'libéral), Kronenberg Tamina (Lucerne, Parti vert'libéral), Jost Manuela (Lucerne, Parti vert'libéral), Lang Tobias (Lucerne, Parti vert'libéral), Kravogel Chris (Lucerne, Parti vert'libéral), Howald Simon (Lucerne, Parti vert'libéral), Lütolf Thiam (Lucerne, Parti vert'libéral);Groupe de personnes candidates (liste nominative);;Déclaration du décompte final des recettes;95675.0;31334.0;455.0;0.0;0.0;63886.0;;
elections-1-F-043;1;Union Démocratique du Centre;Zurich;fr;elections;1;FALSE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=false;3cb856f14befb5a070b4608cd34e2aeb5d53e431b077331e7c2d6e7778ab6663;13.11.24 10:15:43;Élections au Conseil national 2023;22.10.2023;;Walliser Bruno;Personne physique;;Walliser Bruno (Zurich, Union Démocratique du Centre);Personne individuelle;;Déclaration du décompte final des recettes;61419.5;52150.0;0.0;0.0;0.0;9269.5;;
elections-1-F-044;24;Le Centre;Saint-Gall;fr;elections;1;FALSE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=false;3cb856f14befb5a070b4608cd34e2aeb5d53e431b077331e7c2d6e7778ab6663;13.11.24 10:15:43;Élections au Conseil national 2023;22.10.2023;;Die Mitte Kanton St. Gallen;Personne morale ou société de personnes;;Paganini Nicolò Alessio (Saint-Gall, Le Centre), Cozzio Bruno Alfons Paul (Saint-Gall, Le Centre), Müller Mathias Josef (Saint-Gall, Le Centre), Scherrer Monika Maria (Saint-Gall, Le Centre), Bärlocher Christoph David (Saint-Gall, Le Centre), Sennhauser Josef Bruno (Saint-Gall, Le Centre), Egger Sabrina (Saint-Gall, Le Centre), Lehner Ruth Anna (Saint-Gall, Le Centre), Ziegler Schmidt Antje (Saint-Gall, Le Centre), Huser  Christoph (Saint-Gall, Le Centre), Liechti Ivo (Saint-Gall, Le Centre), Tschirky Boris Stefan (Saint-Gall, Le Centre), Ritter Markus Vinzenz (Saint-Gall, Le Centre), Dürr Barbara (Saint-Gall, Le Centre), Warzinek Thomas Andreas (Saint-Gall, Le Centre), Hess Sandro Walter (Saint-Gall, Le Centre), Dürr Patrick Alain (Saint-Gall, Le Centre), Krempl Luzia Bernadette (Saint-Gall, Le Centre), Kohler Stefan Michael (Saint-Gall, Le Centre), Steiner Franziska (Saint-Gall, Le Centre), Gemperli Dominik Ivo (Saint-Gall, Le Centre), Grünenfelder  Daniel (Saint-Gall, Le Centre), Jud Martin Beat (Saint-Gall, Le Centre), Reichenbach Ivo Jakob (Saint-Gall, Le Centre);Groupe de personnes candidates (liste nominative);;Déclaration du décompte final des recettes;268921.98;128423.0;0.0;0.0;0.0;140498.98;;
elections-1-F-045;1;Parti socialiste suisse;dans toute la Suisse;fr;elections;1;FALSE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=false;3cb856f14befb5a070b4608cd34e2aeb5d53e431b077331e7c2d6e7778ab6663;13.11.24 10:15:43;Élections au Conseil national 2023;22.10.2023;;Sozialdemokratische Partei der Schweiz;Personne morale ou société de personnes;;SP Schweiz Nationalratswahlen 2023 (dans toute la Suisse, Parti socialiste suisse);Groupement politique des personnes candidates (saisie nominative pas possible);;Déclaration du décompte final des recettes;2444528.22;2444528.22;0.0;0.0;0.0;0.0;;
elections-1-F-046;1;Union Démocratique du Centre;Zurich;fr;elections;1;FALSE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=false;3cb856f14befb5a070b4608cd34e2aeb5d53e431b077331e7c2d6e7778ab6663;13.11.24 10:15:43;Élections au Conseil national 2023;22.10.2023;;Brunner Susanne;Personne physique;;Brunner Susanne (Zurich, Union Démocratique du Centre);Personne individuelle;;Déclaration du décompte final des recettes;53500.0;30500.0;0.0;0.0;0.0;23000.0;;
elections-1-F-047;2;Union Démocratique du Centre;Saint-Gall;fr;elections;1;FALSE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=false;3cb856f14befb5a070b4608cd34e2aeb5d53e431b077331e7c2d6e7778ab6663;13.11.24 10:15:43;Élections au Conseil national 2023;22.10.2023;;Mike Egger und Sascha Schmid in den Nationalrat;Personne morale ou société de personnes;;Egger Mike (Saint-Gall, Union Démocratique du Centre), Schmid Sascha (Saint-Gall, Union Démocratique du Centre);Groupe de personnes candidates (liste nominative);;Déclaration du décompte final des recettes;101697.55;101697.55;0.0;0.0;0.0;0.0;;
elections-1-F-048;36;PLR.Les Libéraux-Radicaux;Zurich;fr;elections;1;FALSE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=false;3cb856f14befb5a070b4608cd34e2aeb5d53e431b077331e7c2d6e7778ab6663;13.11.24 10:15:43;Élections au Conseil national 2023;22.10.2023;;FDP.Die Liberalen Kanton Zürich;Personne morale ou société de personnes;;Sauter Regine (Zurich, PLR.Les Libéraux-Radicaux), Walti Beat (Zurich, PLR.Les Libéraux-Radicaux), Portmann Hans-Peter (Zurich, PLR.Les Libéraux-Radicaux), Silbeschmid Andri (Zurich, PLR.Les Libéraux-Radicaux), Balmer Bettina (Zurich, PLR.Les Libéraux-Radicaux), Farner Martin (Zurich, PLR.Les Libéraux-Radicaux), Müller Matthias (Zurich, PLR.Les Libéraux-Radicaux), Bourgeois Yasmine (Zurich, PLR.Les Libéraux-Radicaux), Boesch Hans-Jakob (Zurich, PLR.Les Libéraux-Radicaux), Rueff-Frenkel Sonja (Zurich, PLR.Les Libéraux-Radicaux), Brupbacher Stefan (Zurich, PLR.Les Libéraux-Radicaux), Fehr Raffaela (Zurich, PLR.Les Libéraux-Radicaux), Biber Michael (Zurich, PLR.Les Libéraux-Radicaux), Franzen Barbara (Zurich, PLR.Les Libéraux-Radicaux), Avdili Përparim (Zurich, PLR.Les Libéraux-Radicaux), Porlezza Gioia (Zurich, PLR.Les Libéraux-Radicaux), Huber Martin (Zurich, PLR.Les Libéraux-Radicaux), Gerber-Fridez Véronique (Zurich, PLR.Les Libéraux-Radicaux), Rühli Frank (Zurich, PLR.Les Libéraux-Radicaux), Bakmeier Svenja (Zurich, PLR.Les Libéraux-Radicaux), Zygmont Dominique (Zurich, PLR.Les Libéraux-Radicaux), Zihlmann Claudio (Zurich, PLR.Les Libéraux-Radicaux), Djonova Ivette (Zurich, PLR.Les Libéraux-Radicaux), Tobler Raphael (Zurich, PLR.Les Libéraux-Radicaux), Wildhaber Silvan (Zurich, PLR.Les Libéraux-Radicaux), Jürgensen Nadine (Zurich, PLR.Les Libéraux-Radicaux), Metzinger Peter (Zurich, PLR.Les Libéraux-Radicaux), Knöpfel Hans (Zurich, PLR.Les Libéraux-Radicaux), Schwald Alain (Zurich, PLR.Les Libéraux-Radicaux), Dürr Martina (Zurich, PLR.Les Libéraux-Radicaux), Heer Felix (Zurich, PLR.Les Libéraux-Radicaux), Szabo Maximilien (Zurich, PLR.Les Libéraux-Radicaux), Zahn Nicolas (Zurich, PLR.Les Libéraux-Radicaux), Haus Jeannette (Zurich, PLR.Les Libéraux-Radicaux), Rossmann Christian (Zurich, PLR.Les Libéraux-Radicaux), de Boer Esther-Mirjam (Zurich, PLR.Les Libéraux-Radicaux);Groupe de personnes candidates (liste nominative);;Déclaration du décompte final des recettes;461934.02;461934.02;0.0;0.0;0.0;0.0;;
